file,algo,level,target,n,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31,emb_32,emb_33,emb_34,emb_35,emb_36,emb_37,emb_38,emb_39,emb_40,emb_41,emb_42,emb_43,emb_44,emb_45,emb_46,emb_47,emb_48,emb_49,emb_50,emb_51,emb_52,emb_53,emb_54,emb_55,emb_56,emb_57,emb_58,emb_59,emb_60,emb_61,emb_62,emb_63,emb_64,emb_65,emb_66,emb_67,emb_68,emb_69,emb_70,emb_71,emb_72,emb_73,emb_74,emb_75,emb_76,emb_77,emb_78,emb_79,emb_80,emb_81,emb_82,emb_83,emb_84,emb_85,emb_86,emb_87,emb_88,emb_89,emb_90,emb_91,emb_92,emb_93,emb_94,emb_95,emb_96,emb_97,emb_98,emb_99,emb_100,emb_101,emb_102,emb_103,emb_104,emb_105,emb_106,emb_107,emb_108,emb_109,emb_110,emb_111,emb_112,emb_113,emb_114,emb_115,emb_116,emb_117,emb_118,emb_119,emb_120,emb_121,emb_122,emb_123,emb_124,emb_125,emb_126,emb_127
vqe_ranged_indep_none_5_s14.qasm,vqe_ranged,indep,none,5,-0.20580001,2.5081637,-4.7928705,0.5845857,-4.556992,-1.2262552,-10.298953,5.751937,-1.0540737,10.219404,0.8167915,10.381837,1.4786737,-4.9308944,-7.5930834,0.7584783,-4.97914,-4.1145105,-7.2716794,-5.8873525,-1.1509436,-0.7100064,-0.5128075,-1.4558626,-2.5711167,8.729245,-5.374075,-11.487986,13.266043,-11.846952,5.469565,-8.577465,6.9909396,-8.9199505,3.5377,-2.8142092,-4.5083327,5.5391397,3.051407,12.187779,9.26585,-0.7209836,-4.92168,-1.6609702,1.8675452,2.6273205,-1.571794,-5.501314,-10.229009,-12.50195,-12.162311,2.2080994,2.4936836,-5.4210124,-9.69419,0.63058704,1.1260434,3.0075676,5.8546395,9.985184,0.9893536,12.236602,-0.76003766,-13.002032,3.7628908,-8.937219,1.1756773,1.0001276,7.1094446,16.980177,-0.5779866,-1.0993862,-4.0859485,-0.22922769,-8.548189,6.6155357,2.4562082,0.5800086,-4.4875565,8.376311,-8.850055,9.488472,-7.0821753,5.5296645,3.2835517,-2.978198,3.1244075,-0.029128307,-1.339468,6.018655,4.332117,2.5071125,0.4888046,12.355777,9.151973,-3.0823498,-7.5454817,2.005948,3.1573272,-2.9253612,0.6902857,9.421638,6.27187,-4.3958097,4.54706,1.1620976,8.06809,3.6451013,12.16775,2.5039709,5.8365097,8.420539,-10.009849,2.0751057,-8.9081745,1.7192353,-4.5260763,10.551946,-9.327052,-9.766823,10.640195,0.68329704,4.073426,-4.407224,-2.74916,3.0642269,-4.4773474,-2.142256
vqe_ranged_indep_none_5_s15.qasm,vqe_ranged,indep,none,5,-0.15649815,1.777435,-3.409915,0.4297144,-3.2505233,-0.87607443,-7.3477197,4.138305,-0.7479272,7.3077755,0.59772074,7.420444,1.0424178,-3.5074341,-5.431308,0.5311856,-3.557667,-2.9254844,-5.223673,-4.1966443,-0.8259981,-0.5094989,-0.3652918,-1.0618614,-1.847133,6.2570677,-3.8382957,-8.218449,9.520557,-8.468949,3.908465,-6.1188774,4.9863105,-6.369055,2.5417922,-2.0148551,-3.2157645,3.9446094,2.1645641,8.701198,6.6326466,-0.49041146,-3.4945023,-1.2005448,1.3010098,1.8751993,-1.1151227,-3.917626,-7.312443,-8.931276,-8.702532,1.5862894,1.7946978,-3.8808658,-6.936656,0.47354925,0.78492546,2.1587243,4.1893106,7.1339226,0.6930028,8.772623,-0.53779566,-9.284925,2.6940067,-6.404718,0.8415218,0.70363754,5.088954,12.129031,-0.4127527,-0.7955572,-2.922611,-0.1462563,-6.1147943,4.7102637,1.7678763,0.41104704,-3.224027,5.9876895,-6.3004584,6.766228,-5.0894856,3.9477444,2.3472157,-2.1309235,2.2355835,-0.018583909,-0.94475114,4.3203115,3.098121,1.7936695,0.3523215,8.822426,6.5458035,-2.2221072,-5.4099555,1.4466366,2.2752311,-2.1110635,0.48610136,6.731182,4.474877,-3.162024,3.256704,0.82093006,5.7970815,2.5958035,8.723985,1.8073357,4.1645494,6.0164914,-7.171111,1.4781101,-6.3730245,1.2082181,-3.2445712,7.5527425,-6.6631455,-6.987402,7.6025815,0.49555135,2.8997338,-3.1535344,-1.9621831,2.1977422,-3.2264202,-1.5433488
vqe_ranged_indep_none_5_s16.qasm,vqe_ranged,indep,none,5,-0.19199887,2.303539,-4.405772,0.541233,-4.1913695,-1.1282862,-9.472882,5.300355,-0.9683926,9.4045105,0.75550634,9.552928,1.3565927,-4.5324697,-6.9881063,0.6948719,-4.5812793,-3.781698,-6.6985173,-5.414104,-1.060045,-0.6539039,-0.47157753,-1.3455873,-2.368515,8.037326,-4.944189,-10.572909,12.217807,-10.901526,5.032619,-7.889321,6.429865,-8.205987,3.2589302,-2.5905066,-4.146565,5.092851,2.8031576,11.211969,8.528829,-0.6564264,-4.522211,-1.5321673,1.7089483,2.416809,-1.4439597,-5.0580583,-9.412734,-11.502593,-11.194001,2.0340855,2.298092,-4.9899135,-8.922468,0.58665496,1.0305028,2.770016,5.388507,9.1872015,0.9063178,11.267152,-0.69792646,-11.961663,3.4637034,-8.228418,1.082124,0.9172136,6.5439253,15.622428,-0.531721,-1.0143561,-3.760412,-0.20599686,-7.8671727,6.0822325,2.2635212,0.532723,-4.1339846,7.7077885,-8.136462,8.726522,-6.524513,5.0869184,3.0214891,-2.7410681,2.8757079,-0.026110865,-1.2290237,5.543336,3.9867651,2.3074458,0.4505911,11.366874,8.422568,-2.8416262,-6.9478917,1.8494878,2.9105241,-2.697532,0.63312984,8.668684,5.768923,-4.0504804,4.185905,1.0666074,7.4325457,3.351428,11.203952,2.3090403,5.368573,7.7477145,-9.215313,1.9080386,-8.198576,1.5762013,-4.1674366,9.7125635,-8.581509,-8.988947,9.79007,0.63079816,3.7449203,-4.056313,-2.528874,2.82177,-4.1272626,-1.9746716
vqe_ranged_indep_none_5_s17.qasm,vqe_ranged,indep,none,5,-0.20529293,2.5008545,-4.7783713,0.5829799,-4.543022,-1.2223568,-10.267902,5.734659,-1.0509995,10.188369,0.81443334,10.350427,1.4740669,-4.9158616,-7.5700073,0.75608504,-4.96391,-4.101964,-7.2497687,-5.8694997,-1.1472384,-0.7077707,-0.51106566,-1.4516306,-2.563282,8.703121,-5.3579226,-11.453208,13.226111,-11.810955,5.453012,-8.551382,6.9697566,-8.892916,3.5271478,-2.8055582,-4.4946027,5.522388,3.0421169,12.150715,9.237981,-0.71865255,-4.9065943,-1.6559682,1.8616052,2.6193008,-1.5669849,-5.484643,-10.197929,-12.463983,-12.125366,2.2014275,2.486046,-5.404929,-9.664635,0.62890136,1.1225791,2.998415,5.837057,9.954721,0.9865456,12.199685,-0.7574012,-12.962571,3.751824,-8.910293,1.1721729,0.9968473,7.088015,16.92853,-0.5762602,-1.0960654,-4.0732174,-0.22840966,-8.5219965,6.5952935,2.4490402,0.57809186,-4.47391,8.35084,-8.823106,9.459462,-7.060701,5.512781,3.2736142,-2.9690676,3.1149793,-0.029161539,-1.335204,6.000434,4.318821,2.4995017,0.48723432,12.31824,9.124209,-3.0730734,-7.5225935,1.9997222,3.1476092,-2.9163618,0.6881124,9.39275,6.2526603,-4.382593,4.5335627,1.1584047,8.043875,3.6338131,12.131009,2.4962752,5.818718,8.394956,-9.979787,2.0688224,-8.881422,1.7138594,-4.512292,10.519841,-9.298619,-9.737239,10.607661,0.68111515,4.0610323,-4.393932,-2.7409577,3.054663,-4.4638853,-2.1358047
vqe_ranged_indep_none_5_s18.qasm,vqe_ranged,indep,none,5,-0.19196539,2.302802,-4.4047456,0.54108816,-4.1905446,-1.1281586,-9.470778,5.299367,-0.9680546,9.402704,0.7553602,9.551007,1.3562671,-4.5315037,-6.986756,0.6947226,-4.5804715,-3.7808914,-6.6972814,-5.412952,-1.0599726,-0.6538746,-0.47156793,-1.3453747,-2.3681197,8.035618,-4.9430923,-10.570843,12.215479,-10.899391,5.031632,-7.88771,6.4285154,-8.204322,3.2582963,-2.5900695,-4.145744,5.091652,2.8025095,11.209726,8.527069,-0.65621287,-4.521252,-1.5319018,1.7085156,2.4163535,-1.4436376,-5.056895,-9.410899,-11.500312,-11.191866,2.0337234,2.2977788,-4.9887342,-8.920821,0.5865511,1.0301762,2.7695417,5.387358,9.1854515,0.90590936,11.264963,-0.6979209,-11.959258,3.4627984,-8.226831,1.0819001,0.9170918,6.542618,15.619373,-0.5316023,-1.014219,-3.7598999,-0.20592757,-7.865833,6.081027,2.2629511,0.532702,-4.1333065,7.706314,-8.134704,8.724863,-6.5234013,5.085973,3.020912,-2.7405877,2.8750756,-0.026016373,-1.2287837,5.542352,3.9860978,2.307,0.4505845,11.36457,8.42094,-2.8411508,-6.9465914,1.8492973,2.9101562,-2.6972048,0.63298434,8.667142,5.7678547,-4.0497622,4.184927,1.0664321,7.43109,3.3508546,11.201838,2.308773,5.3675203,7.746195,-9.213429,1.9075905,-8.196855,1.5758171,-4.166729,9.710758,-8.579849,-8.987191,9.788258,0.6307614,3.7441099,-4.0554714,-2.5283017,2.821443,-4.126555,-1.9743149
vqe_ranged_indep_none_5_s19.qasm,vqe_ranged,indep,none,5,-0.19179606,2.3004453,-4.399925,0.5405646,-4.1858454,-1.126813,-9.460423,5.2935443,-0.96707267,9.392255,0.7545693,9.540463,1.3547353,-4.5264735,-6.9789906,0.69392014,-4.575318,-3.7766929,-6.6898913,-5.4069796,-1.0586776,-0.65308833,-0.47095078,-1.3439388,-2.3654618,8.026885,-4.9377065,-10.55915,12.202038,-10.887284,5.0260677,-7.8789597,6.421422,-8.195251,3.2547503,-2.5871346,-4.141129,5.086087,2.7994173,11.197277,8.517734,-0.655454,-4.5162,-1.5302093,1.706545,2.4136496,-1.4420327,-5.051347,-9.400445,-11.487553,-11.179424,2.0314684,2.2951639,-4.9834003,-8.910847,0.5859854,1.0290515,2.7664409,5.3814807,9.17519,0.9050457,11.252548,-0.6969841,-11.946009,3.4591599,-8.217774,1.0807271,0.9159643,6.5354238,15.602001,-0.53102714,-1.0130824,-3.755538,-0.20565939,-7.856953,6.0742216,2.2605886,0.5320266,-4.128673,7.697736,-8.125693,8.715088,-6.5161257,5.080276,3.017566,-2.7374969,2.8719294,-0.026059823,-1.2273453,5.5361924,3.9815855,2.3044388,0.45002747,11.3519745,8.411598,-2.8380065,-6.938875,1.847144,2.9068186,-2.6941094,0.63225895,8.6573715,5.7613707,-4.045296,4.180447,1.0651757,7.4229527,3.3470266,11.189459,2.306122,5.3615365,7.7375917,-9.203354,1.9055023,-8.187903,1.5740308,-4.1620564,9.699929,-8.570279,-8.977242,9.777277,0.6299967,3.7399673,-4.051019,-2.525572,2.8181467,-4.1219974,-1.972137
vqe_ranged_indep_none_5_s2.qasm,vqe_ranged,indep,none,5,-0.23806505,2.98679,-5.697742,0.6859516,-5.411433,-1.4550676,-12.229851,6.8072314,-1.2544936,12.123804,0.96000636,12.319124,1.7640287,-5.862134,-9.006894,0.9071468,-5.908857,-4.8924,-8.611093,-6.9934807,-1.3631698,-0.84101254,-0.6090229,-1.7135407,-3.0445006,10.346477,-6.378914,-13.626572,15.715759,-14.056428,6.4907675,-10.185766,8.302328,-10.588613,4.1892285,-3.336897,-5.3538203,6.582362,3.6317084,14.468341,10.9884405,-0.8719618,-5.855347,-1.9619179,2.2382836,3.119278,-1.8705953,-6.5374117,-12.136655,-14.837535,-14.4251995,2.6147313,2.9506109,-6.4287944,-11.497573,0.7332524,1.349479,3.5626385,6.9441447,11.850014,1.183724,14.502227,-0.9049702,-15.43351,4.4623985,-10.593727,1.394352,1.1937964,8.431149,20.15329,-0.68613756,-1.2980283,-4.8464284,-0.2835646,-10.139491,7.8619156,2.9066875,0.6904064,-5.3136964,9.938634,-10.517936,11.269133,-8.385233,6.56433,3.8960135,-3.532291,3.7056842,-0.03630937,-1.5975412,7.1293683,5.139072,2.9737298,0.57800436,14.666967,10.856603,-3.6448271,-8.941958,2.3713639,3.7338328,-3.4575236,0.82387054,11.181099,7.4472013,-5.2027817,5.3913126,1.3852075,9.553375,4.3313155,14.420112,2.959283,6.930102,9.992968,-11.866846,2.4656258,-10.566732,2.0535803,-5.3641014,12.5134735,-11.0693655,-11.584756,12.626805,0.8058426,4.84125,-5.2273774,-3.264116,3.6305518,-5.2953863,-2.5338533
vqe_ranged_indep_none_5_s20.qasm,vqe_ranged,indep,none,5,-0.1755232,2.062338,-3.9528742,0.49088526,-3.7652228,-1.0150019,-8.507543,4.7738833,-0.86642337,8.453457,0.6837557,8.586725,1.2135131,-4.0668106,-6.2810206,0.6196511,-4.118485,-3.3926656,-6.0300655,-4.8619747,-0.95596707,-0.5883213,-0.4240667,-1.2172079,-2.1331918,7.228145,-4.4421425,-9.5042095,10.993297,-9.799128,4.52189,-7.0866013,5.773414,-7.371444,2.9337895,-2.3311334,-3.7238324,4.5708165,2.5129335,10.072207,7.6681147,-0.5801811,-4.0556507,-1.3816441,1.524562,2.171414,-1.2949859,-4.539933,-8.460451,-10.335747,-10.06563,1.8310511,2.0707457,-4.484626,-8.023113,0.53509194,0.91978854,2.493787,4.844429,8.256767,0.8086591,10.135132,-0.62628204,-10.746972,3.1122992,-7.4001102,0.9729696,0.8196285,5.8834643,14.038556,-0.4779805,-0.9160946,-3.382772,-0.17773157,-7.0743995,5.461192,2.0389364,0.47875968,-3.7214787,6.928005,-7.302342,7.838802,-5.8756847,4.570152,2.7144747,-2.4661183,2.583558,-0.023307618,-1.1005435,4.9901133,3.5849297,2.0743074,0.4081342,10.211935,7.5711575,-2.560794,-6.2496347,1.6675041,2.6242187,-2.43359,0.56723607,7.7912607,5.1830072,-3.6491852,3.7618866,0.9561736,6.6899257,3.009836,10.078462,2.083698,4.821761,6.9615536,-8.287033,1.7118974,-7.369183,1.4094083,-3.7494507,8.734688,-7.7119393,-8.079978,8.799516,0.57093173,3.360851,-3.6477501,-2.269629,2.5410738,-3.7199652,-1.7792262
vqe_ranged_indep_none_5_s3.qasm,vqe_ranged,indep,none,5,-0.17534333,2.0564795,-3.9380276,0.48882228,-3.7494142,-1.0097939,-8.474699,4.7545123,-0.8648695,8.419698,0.68138725,8.5512705,1.2090224,-4.051034,-6.256913,0.61803204,-4.1004715,-3.3795598,-6.0057783,-4.8422503,-0.9500513,-0.5861218,-0.42163402,-1.2123258,-2.123583,7.201166,-4.4247427,-9.46707,10.950976,-9.758904,4.504665,-7.057725,5.7518897,-7.343242,2.922102,-2.320062,-3.7094004,4.5535026,2.5032196,10.032695,7.6382084,-0.5784767,-4.0395103,-1.3763949,1.5172898,2.1624174,-1.2894917,-4.5223737,-8.426218,-10.294874,-10.023703,1.8237603,2.0616438,-4.4690347,-7.9896927,0.5335315,0.91510123,2.4828622,4.8252316,8.222754,0.80610794,10.095491,-0.6226865,-10.704428,3.1021986,-7.3719006,0.96912366,0.8169335,5.8605556,13.981575,-0.47583374,-0.9115619,-3.3668618,-0.17799215,-7.0440607,5.437789,2.03066,0.47555038,-3.706598,6.899861,-7.274103,7.8057632,-5.850431,4.5518837,2.7048538,-2.4544203,2.5750713,-0.022533705,-1.0954701,4.968848,3.5693567,2.0661297,0.40437308,10.171763,7.541074,-2.550646,-6.225542,1.660274,2.6120918,-2.422021,0.5640275,7.758631,5.1610994,-3.6331308,3.7495198,0.9511851,6.664377,2.9964993,10.039166,2.073343,4.8030806,6.9346046,-8.255187,1.7061172,-7.341164,1.4033313,-3.7339776,8.698046,-7.6804333,-8.048875,8.7625675,0.5672158,3.347949,-3.632226,-2.2627907,2.5286293,-3.7041042,-1.7720646
vqe_ranged_indep_none_5_s4.qasm,vqe_ranged,indep,none,5,-0.15649815,1.777435,-3.4099152,0.42971435,-3.2505233,-0.87607443,-7.3477206,4.138305,-0.7479272,7.307776,0.59772074,7.420444,1.0424178,-3.5074346,-5.431308,0.5311856,-3.557667,-2.9254844,-5.223673,-4.1966443,-0.8259981,-0.5094989,-0.3652918,-1.0618614,-1.847133,6.2570677,-3.8382957,-8.218449,9.520557,-8.468949,3.908465,-6.1188774,4.9863105,-6.369055,2.5417922,-2.0148551,-3.2157645,3.9446094,2.1645641,8.701199,6.632646,-0.49041146,-3.4945028,-1.2005448,1.3010098,1.8751993,-1.1151227,-3.917626,-7.312443,-8.931276,-8.702532,1.5862894,1.794698,-3.8808658,-6.936655,0.47354925,0.78492546,2.1587243,4.1893106,7.1339226,0.6930028,8.772623,-0.5377956,-9.2849245,2.6940067,-6.404717,0.8415218,0.70363754,5.088954,12.129031,-0.41275272,-0.7955572,-2.922611,-0.1462563,-6.1147943,4.7102637,1.7678763,0.41104704,-3.224027,5.9876895,-6.3004584,6.766228,-5.0894856,3.9477444,2.3472157,-2.1309235,2.2355835,-0.01858391,-0.944751,4.3203115,3.098121,1.7936695,0.3523215,8.822426,6.5458035,-2.2221072,-5.4099555,1.4466366,2.2752311,-2.1110635,0.48610136,6.731182,4.474877,-3.162024,3.256704,0.82093006,5.7970815,2.5958035,8.723985,1.8073357,4.1645494,6.0164914,-7.171111,1.4781101,-6.3730245,1.2082181,-3.2445712,7.5527425,-6.6631455,-6.987402,7.6025815,0.49555135,2.8997338,-3.1535337,-1.9621831,2.1977422,-3.2264202,-1.5433488
vqe_ranged_indep_none_5_s5.qasm,vqe_ranged,indep,none,5,-0.20598982,2.51106,-4.7983446,0.5852116,-4.562163,-1.2276341,-10.310617,5.758313,-1.0553094,10.230878,0.8176686,10.393507,1.4804126,-4.9365087,-7.601618,0.7593692,-4.984721,-4.1191964,-7.279755,-5.8940234,-1.1522238,-0.71076983,-0.5133943,-1.4574059,-2.5739746,8.739018,-5.3801436,-11.500868,13.280806,-11.860284,5.4756975,-8.587165,6.9988437,-8.930002,3.541613,-2.8173656,-4.5134215,5.5454726,3.0549083,12.201534,9.2762375,-0.72189397,-4.9273076,-1.6628032,1.869795,2.6302786,-1.573598,-5.5075974,-10.240515,-12.51603,-12.175958,2.2105496,2.4964247,-5.4271092,-9.705069,0.6312137,1.1274021,3.0109148,5.8612165,9.996429,0.9905445,12.250273,-0.76091987,-13.016687,3.7671444,-8.947183,1.1769849,1.0012974,7.1174035,16.999302,-0.57863617,-1.1005784,-4.090512,-0.22954363,-8.557757,6.623035,2.4589534,0.5806606,-4.49253,8.385724,-8.860136,9.499177,-7.090027,5.5358815,3.287225,-2.981542,3.127945,-0.029176109,-1.3410392,6.0253425,4.336966,2.5099277,0.48933235,12.369725,9.162244,-3.085739,-7.5539227,2.0081422,3.1607964,-2.9285655,0.6911011,9.43223,6.278941,-4.400662,4.5521693,1.1634378,8.077072,3.649222,12.181318,2.506703,5.8430967,8.430016,-10.021046,2.0774803,-8.918167,1.7212672,-4.531113,10.563775,-9.337567,-9.777781,10.652171,0.6840473,4.0780625,-4.41218,-2.7522511,3.0676186,-4.482276,-2.1446288
vqe_ranged_indep_none_5_s6.qasm,vqe_ranged,indep,none,5,-0.22826558,2.8414366,-5.4227414,0.65514344,-5.151675,-1.3854636,-11.643007,6.486412,-1.1936105,11.544912,0.9164567,11.730284,1.6772887,-5.5790997,-8.577108,0.8619663,-5.6262336,-4.6559787,-8.203915,-6.657291,-1.2985841,-0.8011754,-0.57972,-1.6352082,-2.900564,9.854927,-6.0735245,-12.976517,14.971098,-13.384789,6.1803837,-9.696912,7.903751,-10.081428,3.9912052,-3.1779683,-5.0968294,6.2652917,3.4553561,13.775125,10.464867,-0.82610565,-5.5715714,-1.8703961,2.1256084,2.9697368,-1.7797823,-6.2225013,-11.556768,-14.127596,-13.737307,2.4911113,2.811666,-6.1225386,-10.949328,0.702036,1.2816046,3.3938763,6.613004,11.283121,1.1247345,13.81352,-0.8608277,-14.694445,4.2498393,-10.090217,1.3279032,1.1348872,8.029417,19.188751,-0.65327406,-1.2376238,-4.615172,-0.26707414,-9.655708,7.4830728,2.7697854,0.65682113,-5.0625186,9.46372,-10.010988,10.727871,-7.989063,6.249818,3.7098622,-3.363826,3.5289822,-0.034168296,-1.5190663,6.7917037,4.893741,2.8318846,0.550861,13.964443,10.338439,-3.4738147,-8.517407,2.26021,3.5584955,-3.2956636,0.7832587,10.646207,7.089918,-4.9574676,5.1347437,1.3173727,9.101861,4.1226997,13.735438,2.8208039,6.597685,9.514997,-11.302417,2.3469281,-10.062651,1.9519584,-5.109331,11.917169,-10.539721,-11.032156,12.02287,0.76852983,4.6078777,-4.9780827,-3.107644,3.458315,-5.046683,-2.4147885
vqe_ranged_indep_none_5_s7.qasm,vqe_ranged,indep,none,5,-0.19182777,2.3042843,-4.409965,0.54210836,-4.1967025,-1.1304481,-9.4827795,5.30676,-0.9678768,9.415071,0.7561314,9.5648775,1.357714,-4.537109,-6.9950395,0.69477594,-4.587759,-3.7855124,-6.7063704,-5.4205375,-1.0629671,-0.65438086,-0.47261044,-1.3472645,-2.3721533,8.045,-4.9496303,-10.584128,12.230358,-10.914795,5.03754,-7.898728,6.435736,-8.214124,3.262729,-2.5949533,-4.1507816,5.097856,2.8060248,11.223891,8.538026,-0.65649676,-4.5271482,-1.5336734,1.7117833,2.4197848,-1.4458696,-5.063324,-9.423723,-11.5151615,-11.208186,2.0363693,2.301343,-4.9937735,-8.933662,0.58697796,1.0326215,2.7739942,5.39464,9.198368,0.9069675,11.27926,-0.69940317,-11.974811,3.4658384,-8.236588,1.0833615,0.9174699,6.5508833,15.64078,-0.5325709,-1.0163064,-3.766513,-0.20521778,-7.877684,6.090428,2.2665086,0.53436255,-4.138585,7.716858,-8.144757,8.737758,-6.533493,5.0925474,3.0237627,-2.7457864,2.8773232,-0.02691834,-1.2308745,5.5508313,3.9922526,2.309944,0.45298177,11.379111,8.431915,-2.844794,-6.9549103,1.8519183,2.9151495,-2.7021208,0.6346692,8.679546,5.776369,-4.0565057,4.1884685,1.0687429,7.4400787,3.3561983,11.215811,2.3133872,5.3740115,7.7556214,-9.224838,1.9092488,-8.206781,1.5782918,-4.1725097,9.725046,-8.591724,-8.998032,9.802541,0.6327315,3.748658,-4.0618734,-2.5297863,2.8267734,-4.1329265,-1.9769886
vqe_ranged_indep_none_5_s8.qasm,vqe_ranged,indep,none,5,-0.1755232,2.0623379,-3.9528742,0.4908853,-3.765223,-1.015002,-8.507543,4.7738833,-0.86642325,8.453457,0.68375576,8.586725,1.2135131,-4.0668106,-6.28102,0.6196511,-4.118485,-3.3926656,-6.0300655,-4.8619747,-0.95596695,-0.5883213,-0.42406672,-1.217208,-2.133192,7.228144,-4.4421425,-9.5042095,10.993298,-9.799126,4.5218897,-7.0866013,5.7734146,-7.371444,2.9337893,-2.3311331,-3.7238326,4.570817,2.5129335,10.0722065,7.6681147,-0.5801811,-4.0556507,-1.3816441,1.5245621,2.171414,-1.2949858,-4.539933,-8.460451,-10.335747,-10.06563,1.8310511,2.070746,-4.4846253,-8.023113,0.53509194,0.91978854,2.493787,4.844429,8.256767,0.80865896,10.135131,-0.62628204,-10.746973,3.1122994,-7.4001102,0.9729697,0.8196285,5.8834643,14.038556,-0.4779805,-0.91609454,-3.382772,-0.17773159,-7.074399,5.4611926,2.0389364,0.47875962,-3.7214785,6.928005,-7.3023415,7.838802,-5.8756843,4.570152,2.7144747,-2.4661183,2.583558,-0.023307614,-1.1005435,4.990113,3.5849297,2.0743074,0.4081342,10.211935,7.5711565,-2.5607944,-6.249634,1.6675043,2.6242187,-2.4335897,0.56723607,7.7912607,5.1830072,-3.6491852,3.7618866,0.9561735,6.689925,3.0098364,10.078463,2.083698,4.821762,6.9615536,-8.287034,1.7118974,-7.369184,1.4094083,-3.7494507,8.734688,-7.7119393,-8.079978,8.799517,0.57093173,3.3608513,-3.6477497,-2.269629,2.541074,-3.7199647,-1.7792263
vqe_ranged_indep_none_5_s9.qasm,vqe_ranged,indep,none,5,-0.21767475,2.687464,-5.1338677,0.62317324,-4.880023,-1.3132985,-11.027345,6.150711,-1.1284524,10.938198,0.870705,11.1142025,1.5860302,-5.2820144,-8.125917,0.81379265,-5.3311357,-4.4077578,-7.777558,-6.30523,-1.2324299,-0.75913024,-0.5494643,-1.5533042,-2.7506166,9.338706,-5.753388,-12.294655,14.189754,-12.681828,5.8543797,-9.185029,7.484798,-9.548882,3.7837975,-3.0127828,-4.827061,5.9324365,3.2702394,13.048,9.9158535,-0.7773761,-5.273956,-1.7743863,2.0082514,2.8132117,-1.6848397,-5.8921547,-10.949414,-13.383227,-13.017835,2.3615758,2.6666393,-5.800121,-10.375827,0.6691251,1.2112815,3.2178028,6.266072,10.689742,1.0625963,13.091373,-0.8151753,-13.919586,4.025648,-9.561577,1.2582576,1.0724328,7.608045,18.178547,-0.61904657,-1.1750495,-4.374401,-0.2488102,-9.150101,7.0871277,2.6268253,0.6224869,-4.7992687,8.96634,-9.478935,10.161732,-7.5753975,5.9200544,3.5137315,-3.1887271,3.3424723,-0.032615714,-1.4372334,6.438976,4.6374736,2.6831555,0.524052,13.227721,9.795286,-3.2946253,-8.071891,2.1440449,3.3759713,-3.1274536,0.7414273,10.086552,6.716252,-4.701703,4.8640504,1.2470568,8.62812,3.9048672,13.017299,2.6772366,6.2487416,9.0133505,-10.710211,2.2217474,-9.533479,1.8457114,-4.8426557,11.293646,-9.985159,-10.452139,11.391211,0.73055685,4.3628674,-4.717743,-2.941916,3.279378,-4.7870183,-2.2901661
vqe_ranged_indep_none_6_s0.qasm,vqe_ranged,indep,none,6,-0.21154656,2.5986,-4.9649873,0.60393864,-4.720564,-1.2699189,-10.666653,5.9534383,-1.0919112,10.582101,0.84445953,10.751618,1.5331501,-5.1080403,-7.8615255,0.7862952,-5.156788,-4.2627196,-7.5272512,-6.0987782,-1.1921835,-0.7346006,-0.531043,-1.504931,-2.6616938,9.037258,-5.5660043,-11.8950405,13.731801,-12.269092,5.663502,-8.884428,7.2398734,-9.237175,3.6620305,-2.914656,-4.669413,5.7380414,3.162041,12.621554,9.59423,-0.7495832,-5.099715,-1.7182528,1.9391723,2.721065,-1.62871,-5.6991735,-10.593042,-12.946751,-12.594502,2.2855444,2.5806534,-5.612285,-10.038357,0.649559,1.1694753,3.1133327,6.062378,10.340661,1.0267084,12.667796,-0.7879041,-13.465098,3.8956912,-9.2516365,1.2175522,1.0363123,7.360941,17.585222,-0.5989695,-1.1379704,-4.2311077,-0.23898318,-8.852116,6.8536797,2.5429723,0.6015784,-4.644569,8.674292,-9.167622,9.828367,-7.3314595,5.726247,3.399357,-3.08474,3.2347121,-0.031499702,-1.3889114,6.2311754,4.48632,2.5958166,0.5064652,12.796068,9.477032,-3.1891243,-7.810937,2.0756197,3.267796,-3.0274208,0.71621263,9.756946,6.4960685,-4.550623,4.707182,1.2047772,8.350737,3.7760417,12.596014,2.5913274,6.0444036,8.719395,-10.363216,2.1487014,-9.223772,1.7835177,-4.6857805,10.926389,-9.659519,-10.112282,11.01986,0.707562,4.219586,-4.5643644,-2.846407,3.1726985,-4.633547,-2.2168367
