file,algo,level,target,n,seed_idx,interaction_edges,num_qubits,depth,size,num_2q_gates,program_communication,critical_depth,entanglement_ratio,parallelism,liveness,fiedler_topology,spectral_entropy_topology,laplacian_max_eig_topology,spectral_gap_ratio_topology,effective_resistance,log_spanning_trees,laplacian_energy,von_neumann_entropy,fiedler_2q_weighted,spectral_entropy_2q_weighted,gini_2q_multiplicity,edge_weight_mean_2q,edge_weight_max_2q,log_estrada_index,graph_density,graph_diameter,avg_clustering,n_components,max_degree,degree_variance,assortativity,num_triangles,twoq_temporal_locality,gate_entropy,num_unique_gates,depth_per_qubit,fiedler_at_half_depth,time_to_connected,has_2q_interactions,n_rotation_gates,mean_abs_angle,std_angle,sum_sin_sq_half,mean_angle_squared,angle_position_weighted,n_qubits,device,seed,status,polarization,polarization_raw,p_success,n_active,routed_2q,mirror_depth,ideal_peak,err
graphstate_indep_none_6_s1.qasm,graphstate,indep,none,6,1,"[[0, 1], [0, 3], [0, 4], [1, 2], [1, 5], [2, 3], [2, 4], [3, 5], [4, 5]]",6.0,7.0,15.0,9.0,0.6,0.5555555555555556,0.6,0.2285714285714285,0.7142857142857143,2.9999999999999987,1.5607104090414068,6.000000000000001,0.4999999999999997,1.4999999999999996,4.39444915467244,18.000000000000007,1.3862943611198904,2.9999999999999987,1.5607104090414068,0.0,1.0,1.0,3.224274187117381,0.6,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.6730116670092565,2.0,1.1666666666666667,0.0,0.5714285714285714,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,FakeBrisbane,42.0,labeled,0.529522307853201,0.529522307853201,0.6140800390434358,6.0,42.0,109.0,1.0000000000000022,
graphstate_indep_none_7_s0.qasm,graphstate,indep,none,7,0,"[[0, 3], [0, 5], [1, 2], [1, 4], [2, 6], [3, 6], [4, 5]]",7.0,5.0,14.0,7.0,0.3333333333333333,0.4285714285714285,0.5,0.3,0.8,0.7530203962825327,1.6319223595935517,3.80193773580484,0.1980622641951616,3.999999999999999,1.9459101490553143,14.000000000000009,1.877550358067212,0.7530203962825327,1.6319223595935517,0.0,1.0,1.0,2.830871902933609,0.3333333333333333,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.6931471805599453,2.0,0.7142857142857143,0.0,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,FakeBrisbane,42.0,labeled,0.6132061686984214,0.6132061686984214,0.6714250854075159,7.0,38.0,69.0,1.0000000000000018,
graphstate_indep_none_7_s1.qasm,graphstate,indep,none,7,1,"[[0, 1], [0, 6], [1, 6], [2, 3], [2, 5], [3, 4], [4, 5]]",7.0,5.0,14.0,7.0,0.3333333333333333,0.4285714285714285,0.5,0.3,0.8,0.0,1.5740973368489728,4.0,0.0,1.9166666666666663,3.023903150520688,13.999999999999998,1.761900312578055,0.0,1.5740973368489728,0.0,1.0,1.0,2.925803590945268,0.3333333333333333,2.0,0.4285714285714285,2.0,2.0,0.0,0.0,1.0,0.0,0.6931471805599453,2.0,0.7142857142857143,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,FakeBrisbane,42.0,labeled,0.6595521068736305,0.6595521068736305,0.7220595412396291,7.0,32.0,49.0,1.0,
graphstate_indep_none_8_s0.qasm,graphstate,indep,none,8,0,"[[0, 1], [0, 6], [0, 7], [1, 3], [1, 7], [2, 4], [2, 5], [2, 7], [3, 4], [3, 6], [4, 5], [5, 6]]",8.0,7.0,20.0,12.0,0.4285714285714285,0.4166666666666667,0.6,0.2653061224489796,0.7142857142857143,1.2679491924311226,1.8557915020192783,5.414213562373096,0.2341889875277416,2.571428571428571,5.817111159963206,24.000000000000004,2.271537640053506,1.2679491924311226,1.8557915020192783,0.0,1.0,1.0,3.4648402022012306,0.4285714285714285,3.0,0.25,1.0,3.0,0.0,0.0,2.0,0.0,0.6730116670092565,2.0,0.875,0.0,0.5714285714285714,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,FakeBrisbane,42.0,labeled,0.4005988104888684,0.4005988104888684,0.4613225963884821,8.0,78.0,151.0,1.000000000000005,
graphstate_indep_none_8_s1.qasm,graphstate,indep,none,8,1,"[[0, 2], [0, 3], [0, 4], [1, 3], [1, 5], [1, 7], [2, 5], [2, 6], [3, 6], [4, 6], [4, 7], [5, 7]]",8.0,12.0,20.0,12.0,0.4285714285714285,0.8333333333333334,0.6,0.0952380952380952,0.4166666666666667,1.4384471871911706,1.8602460372204483,5.561552812808832,0.2586412887922736,2.481060606060605,5.894402834264852,24.0,2.284901245657016,1.4384471871911706,1.8602460372204483,0.0,1.0,1.0,3.435150027626058,0.4285714285714285,2.0,0.125,1.0,3.0,0.0,0.0,1.0,0.0,0.6730116670092565,2.0,1.5,6.955424222302926e-16,0.5833333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,FakeBrisbane,42.0,labeled,0.3849449753638288,0.3849449753638288,0.4552220595412396,8.0,72.0,139.0,1.0000000000000062,
graphstate_indep_none_8_s2.qasm,graphstate,indep,none,8,2,"[[0, 1], [0, 6], [0, 7], [1, 6], [1, 7], [2, 3], [2, 4], [2, 5], [3, 5], [3, 6], [4, 5], [4, 7]]",8.0,8.0,20.0,12.0,0.4285714285714285,0.5,0.6,0.2142857142857142,0.625,0.7639320225002102,1.8434714706797013,5.236067977499789,0.1458980337503154,3.0000000000000004,5.545177444479563,23.999999999999996,2.2345775460347763,0.7639320225002102,1.8434714706797013,0.0,1.0,1.0,3.547853863105616,0.4285714285714285,3.0,0.5,1.0,3.0,0.0,0.0,4.0,0.0,0.6730116670092565,2.0,1.0,1.1102230246251563e-16,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,FakeBrisbane,42.0,labeled,0.4825641099538755,0.4825641099538755,0.5455100048804294,8.0,66.0,105.0,1.0000000000000036,
graphstate_indep_none_8_s3.qasm,graphstate,indep,none,8,3,"[[0, 3], [0, 4], [0, 7], [1, 2], [1, 6], [1, 7], [2, 3], [2, 4], [3, 6], [4, 5], [5, 6], [5, 7]]",8.0,8.0,20.0,12.0,0.4285714285714285,0.5,0.6,0.2142857142857142,0.625,1.9999999999999996,1.8647027206328064,5.414213562373098,0.3693980625181289,2.392857142857143,5.971261839790463,24.00000000000001,2.298271295894091,1.9999999999999996,1.8647027206328064,0.0,1.0,1.0,3.4043662162507484,0.4285714285714285,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.6730116670092565,2.0,1.0,5.000482773750513e-16,0.625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,FakeBrisbane,42.0,labeled,0.3501899725884964,0.3501899725884964,0.4123962908735968,8.0,84.0,163.0,1.0000000000000058,
graphstate_indep_none_8_s4.qasm,graphstate,indep,none,8,4,"[[0, 4], [0, 5], [0, 6], [1, 2], [1, 3], [1, 7], [2, 3], [2, 7], [3, 7], [4, 5], [4, 6], [5, 6]]",8.0,7.0,20.0,12.0,0.4285714285714285,0.4166666666666667,0.6,0.2653061224489796,0.7142857142857143,1.1102230246251563e-16,1.7917594692280547,4.0,2.775557561562892e-17,1.5,6.238324625039507,24.0,2.079441541679836,1.1102230246251563e-16,1.7917594692280547,0.0,1.0,1.0,3.7699604800885,0.4285714285714285,1.0,1.0,2.0,3.0,0.0,0.0,8.0,0.0,0.6730116670092565,2.0,0.875,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,FakeBrisbane,42.0,labeled,0.5285661959492994,0.5285661959492994,0.5993167398731089,8.0,60.0,105.0,1.0000000000000036,
graphstate_indep_none_8_s5.qasm,graphstate,indep,none,8,5,"[[0, 1], [0, 4], [0, 6], [1, 3], [1, 5], [2, 3], [2, 5], [2, 7], [3, 4], [4, 7], [5, 6], [6, 7]]",8.0,9.0,20.0,12.0,0.4285714285714285,0.5833333333333334,0.6,0.1746031746031746,0.5555555555555556,1.9999999999999984,1.863679987341,5.999999999999998,0.3333333333333331,2.4166666666666665,5.950642552587727,23.99999999999999,2.295203096018672,1.9999999999999984,1.863679987341,0.0,1.0,1.0,3.4142388968896245,0.4285714285714285,3.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.6730116670092565,2.0,1.125,3.159906749528808e-16,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,FakeBrisbane,42.0,labeled,0.3981823891003667,0.3981823891003667,0.4694973157637872,8.0,78.0,165.0,1.0000000000000062,
graphstate_indep_none_9_s0.qasm,graphstate,indep,none,9,0,"[[0, 2], [0, 7], [1, 3], [1, 4], [2, 6], [3, 4], [5, 6], [5, 8], [7, 8]]",9.0,7.0,18.0,9.0,0.25,0.5555555555555556,0.5,0.1964285714285714,0.5714285714285714,0.0,1.8498981518685604,4.000000000000001,0.0,3.583333333333334,3.5835189384561086,18.0,2.31350194261723,0.0,1.8498981518685604,0.0,1.0,1.0,3.1277043405551863,0.25,3.0,0.3333333333333333,2.0,2.0,0.0,0.0,1.0,0.0,0.6931471805599453,2.0,0.7777777777777778,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,FakeBrisbane,42.0,labeled,0.5006300725439223,0.5006300725439223,0.5990727183992192,9.0,42.0,79.0,1.0000000000000009,
graphstate_indep_none_9_s1.qasm,graphstate,indep,none,9,1,"[[0, 2], [0, 4], [1, 4], [1, 7], [2, 7], [3, 5], [3, 6], [5, 8], [6, 8]]",9.0,7.0,18.0,9.0,0.25,0.5555555555555556,0.5,0.1964285714285714,0.5714285714285714,8.881784197001252e-16,1.8616495115789495,4.000000000000001,2.2204460492503126e-16,3.2500000000000004,3.794239969771761,18.0,2.337004662038009,8.881784197001252e-16,1.8616495115789495,0.0,1.0,1.0,3.091977366375047,0.25,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.6931471805599453,2.0,0.7777777777777778,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,FakeBrisbane,42.0,labeled,0.518508526542762,0.518508526542762,0.5856515373352855,9.0,48.0,81.0,1.0000000000000022,
graphstate_indep_none_9_s2.qasm,graphstate,indep,none,9,2,"[[0, 1], [0, 8], [1, 4], [2, 3], [2, 5], [3, 8], [4, 7], [5, 6], [6, 7]]",9.0,6.0,18.0,9.0,0.25,0.4444444444444444,0.5,0.25,0.6666666666666666,0.4679111137620441,1.8870383859408184,3.8793852415718177,0.1206147584281832,6.666666666666664,2.1972245773362205,18.000000000000004,2.387782410761747,0.4679111137620441,1.8870383859408184,0.0,1.0,1.0,3.068811833905032,0.25,4.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.6931471805599453,2.0,0.6666666666666666,0.0,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,FakeBrisbane,42.0,labeled,0.507027081756239,0.507027081756239,0.5790629575402635,9.0,54.0,93.0,1.0000000000000029,
graphstate_indep_none_9_s3.qasm,graphstate,indep,none,9,3,"[[0, 1], [0, 3], [1, 3], [2, 5], [2, 6], [4, 7], [4, 8], [5, 6], [7, 8]]",9.0,5.0,18.0,9.0,0.25,0.3333333333333333,0.5,0.325,0.8,0.0,1.7917594692280547,3.0,0.0,2.0,4.39444915467244,18.0,2.19722457733622,0.0,1.7917594692280547,0.0,1.0,1.0,3.23374256298756,0.25,1.0,1.0,3.0,2.0,0.0,0.0,3.0,0.0,0.6931471805599453,2.0,0.5555555555555556,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,FakeBrisbane,42.0,labeled,0.4558352800511476,0.4558352800511476,0.5356271351878965,9.0,36.0,49.0,1.0000000000000009,
qaoa_indep_none_10_s0.qasm,qaoa,indep,none,10,0,"[[0, 1], [0, 2], [0, 9], [1, 2], [1, 3], [1, 4], [1, 5], [1, 6], [1, 7], [1, 8], [1, 9], [2, 5], [2, 6], [2, 8], [2, 9], [3, 5], [4, 5], [4, 6], [4, 7], [4, 9], [5, 7], [5, 8], [5, 9], [6, 7], [6, 8], [6, 9], [7, 8]]",10.0,29.0,84.0,54.0,0.6,0.4629629629629629,0.6428571428571429,0.210727969348659,0.5103448275862069,1.9266040063366665,2.102832936410264,10.000000000000002,0.1926604006336666,1.94118409444874,12.813847105769,88.40000000000002,2.2487435073361874,3.853208012673333,2.102832936410264,0.0,2.0,2.0,5.92315563846131,0.6,2.0,0.7423809523809524,1.0,9.0,3.4400000000000004,-0.3956999085086937,29.0,11.11111111111111,0.879083049849372,3.0,2.9,1.8324458523408989,0.3448275862068966,1.0,74.0,1.8034465999468,2.6591720490688857,17.635409635866235,10.323615625408896,71.63189301803715,10.0,FakeBrisbane,42.0,labeled,0.0122075190310045,0.0122075190310045,0.0209858467545143,10.0,558.0,1231.0,1.000000000000047,
qaoa_indep_none_10_s1.qasm,qaoa,indep,none,10,1,"[[0, 1], [0, 2], [0, 3], [0, 6], [0, 7], [1, 3], [1, 6], [1, 7], [2, 3], [2, 4], [2, 7], [3, 6], [3, 8], [4, 7], [4, 8], [4, 9], [5, 6], [5, 9], [6, 7], [6, 9], [8, 9]]",10.0,26.0,72.0,42.0,0.4666666666666667,0.5238095238095238,0.5833333333333334,0.1965811965811965,0.4769230769230769,1.4979928796259832,2.10120357046867,7.573564451231822,0.1977923194912982,2.513975347101004,10.52505816960678,53.60000000000003,2.7976999897532595,2.9959857592519663,2.10120357046867,0.0,2.0,2.0,4.668351225226325,0.4666666666666667,3.0,0.5333333333333333,1.0,6.0,1.16,-0.087058823529409,12.0,9.142857142857142,0.9444075027810312,3.0,2.6,1.2470762740517711,0.4230769230769231,1.0,62.0,7.615188865713434,4.575635628658935,16.107910113866613,78.92754286673888,280.711317994477,10.0,FakeBrisbane,42.0,labeled,0.0166824815481123,0.0166824815481123,0.0309907271839921,10.0,378.0,899.0,1.000000000000032,
qaoa_indep_none_10_s10.qasm,qaoa,indep,none,10,10,"[[0, 1], [0, 4], [0, 5], [0, 6], [0, 8], [0, 9], [1, 3], [1, 5], [1, 8], [1, 9], [2, 4], [2, 5], [2, 6], [2, 7], [2, 8], [2, 9], [3, 4], [3, 5], [3, 9], [4, 7], [4, 9], [5, 8], [5, 9], [6, 7], [7, 8], [7, 9]]",10.0,27.0,82.0,52.0,0.5777777777777777,0.4423076923076923,0.6341463414634146,0.2263374485596708,0.5333333333333333,2.4143671667942983,2.137872987939419,8.767891257508111,0.2753646339679259,1.803662257361512,12.885678555523452,63.600000000000016,2.543914684230593,4.828734333588597,2.137872987939419,0.0,2.0,2.0,5.464139402173682,0.5777777777777777,3.0,0.5190476190476191,1.0,7.0,1.16,-0.1386861313868647,20.0,10.846153846153848,0.8895830305904178,3.0,2.7,2.1539217651921696,0.2962962962962963,1.0,72.0,6.467795312199247,4.423388163968841,47.13891387968338,61.39873904964619,167.16127643076436,10.0,FakeBrisbane,42.0,labeled,0.0045621759351151,0.0045621759351151,0.008174719375305,15.0,526.0,1001.0,1.0000000000000484,
qaoa_indep_none_10_s11.qasm,qaoa,indep,none,10,11,"[[0, 2], [0, 4], [0, 5], [0, 6], [1, 2], [1, 4], [1, 6], [1, 7], [1, 8], [1, 9], [2, 3], [2, 5], [2, 6], [2, 8], [3, 5], [3, 6], [3, 7], [3, 8], [3, 9], [4, 5], [4, 6], [4, 8], [5, 6], [5, 7], [5, 8], [6, 7], [7, 8], [8, 9]]",10.0,26.0,86.0,56.0,0.6222222222222222,0.3928571428571428,0.6511627906976745,0.2564102564102564,0.5846153846153846,2.5391078868008217,2.139015836050136,8.98040945541225,0.2827385432042377,1.678304754213511,13.554406798726164,72.39999999999996,2.330995734530582,5.078215773601643,2.139015836050136,0.0,2.0,2.0,5.886756230066609,0.6222222222222222,3.0,0.6180952380952381,1.0,7.0,1.64,-0.254138266796491,27.0,9.892857142857142,0.8687636790187561,3.0,2.6,1.8381310243654445,0.3461538461538461,1.0,76.0,3.955716035547784,3.31244252618444,16.049664869405945,26.61996484316502,119.52731327134627,10.0,FakeBrisbane,42.0,labeled,2.621280382995548e-05,2.621280382995548e-05,0.0039043435822352,10.0,620.0,1215.0,1.0000000000000635,
qaoa_indep_none_10_s12.qasm,qaoa,indep,none,10,12,"[[0, 2], [0, 3], [0, 8], [1, 2], [1, 3], [1, 4], [1, 7], [1, 9], [2, 3], [2, 6], [3, 4], [3, 5], [3, 8], [4, 5], [4, 6], [4, 7], [5, 6], [5, 8], [6, 8], [7, 9], [8, 9]]",10.0,22.0,72.0,42.0,0.4666666666666667,0.4285714285714285,0.5833333333333334,0.2525252525252525,0.5636363636363636,1.6571921014327102,2.110642543943104,7.629229282943479,0.2172161878969429,2.396471620560661,10.676046472520234,51.60000000000002,2.8373436783458814,3.3143842028654205,2.110642543943104,0.0,2.0,2.0,4.587731763775991,0.4666666666666667,3.0,0.45,1.0,6.0,0.9600000000000002,-0.1418439716312029,10.0,7.238095238095238,0.9444075027810312,3.0,2.2,0.999497483012409,0.3181818181818182,1.0,62.0,3.9962318644031054,3.478322370093827,46.29105365890629,28.06859562436588,149.35305440872827,10.0,FakeBrisbane,42.0,labeled,0.0270783066847082,0.0270783066847082,0.0466081015129331,10.0,384.0,787.0,1.0000000000000342,
qaoa_indep_none_10_s13.qasm,qaoa,indep,none,10,13,"[[0, 1], [0, 2], [0, 3], [0, 5], [0, 6], [1, 2], [1, 3], [1, 4], [1, 6], [1, 7], [1, 9], [2, 3], [2, 4], [2, 6], [2, 9], [3, 4], [3, 6], [3, 7], [3, 8], [4, 5], [4, 7], [4, 9], [5, 6], [5, 7], [6, 7], [6, 9], [7, 9]]",10.0,27.0,84.0,54.0,0.6,0.4259259259259259,0.6428571428571429,0.2345679012345679,0.5481481481481482,0.955461337582304,2.0971923922642537,8.842918870627836,0.1080481853967826,2.353877747424495,12.483435406563832,84.39999999999998,2.2182845689477344,1.910922675164608,2.0971923922642537,0.0,2.0,2.0,5.9578773895595045,0.6,3.0,0.5857142857142856,1.0,7.0,3.04,-0.1956745623068996,29.0,9.592592592592592,0.879083049849372,3.0,2.7,0.9525066968559232,0.4074074074074074,1.0,74.0,7.838305009351345,3.459457128881267,61.94631485855916,73.4068690461898,261.72162224983504,10.0,FakeBrisbane,42.0,labeled,0.0082755286413419,0.0082755286413419,0.0183016105417276,10.0,498.0,993.0,1.0000000000000542,
qaoa_indep_none_10_s14.qasm,qaoa,indep,none,10,14,"[[0, 1], [0, 2], [0, 5], [0, 7], [0, 9], [1, 3], [1, 5], [1, 6], [1, 8], [1, 9], [2, 5], [2, 6], [2, 7], [2, 8], [3, 4], [3, 5], [3, 6], [3, 7], [3, 8], [4, 5], [4, 9], [6, 7], [6, 8], [6, 9], [7, 9], [8, 9]]",10.0,24.0,82.0,52.0,0.5777777777777777,0.3846153846153846,0.6341463414634146,0.2685185185185185,0.6,2.6685488595887352,2.1456463401121555,8.39784673691373,0.3177658444109027,1.758795281658686,12.976414636196449,59.59999999999999,2.5843361155288216,5.3370977191774704,2.1456463401121555,0.0,2.0,2.0,5.400621556343217,0.5777777777777777,2.0,0.4666666666666667,1.0,6.0,0.76,-0.1421188630490961,18.0,8.346153846153847,0.8895830305904178,3.0,2.4,2.4015494489451843,0.2916666666666667,1.0,72.0,9.17233532765446,2.0539516717101343,52.69604489799055,88.3504528326589,315.3605290971372,10.0,FakeBrisbane,42.0,labeled,0.0038606183410945,0.0038606183410945,0.0117130307467057,10.0,556.0,1187.0,1.0000000000000542,
qaoa_indep_none_10_s15.qasm,qaoa,indep,none,10,15,"[[0, 1], [0, 2], [0, 3], [0, 9], [1, 2], [1, 3], [1, 6], [1, 9], [2, 3], [2, 5], [2, 6], [2, 7], [2, 8], [3, 7], [3, 8], [3, 9], [4, 6], [4, 7], [4, 9], [5, 9], [6, 8], [7, 8], [8, 9]]",10.0,27.0,76.0,46.0,0.5111111111111111,0.5,0.6052631578947368,0.2016460905349794,0.4888888888888889,1.869026773944901,2.1013554232251,8.49698474301139,0.2199635318260563,2.221475409836067,11.41067123093147,66.4,2.6463759507582343,3.738053547889802,2.1013554232251,0.0,2.0,2.0,5.0625369297512,0.5111111111111111,2.0,0.4014285714285714,1.0,7.0,2.04,-0.318471337579622,14.0,9.91304347826087,0.92207543713477,3.0,2.7,0.9462042190979768,0.3703703703703703,1.0,66.0,4.576869862586801,3.618952685297305,34.736523350666715,34.0445562774759,156.65361205867956,10.0,FakeBrisbane,42.0,labeled,0.0082111869804202,0.0082111869804202,0.0148853099072718,10.0,466.0,965.0,1.0000000000000422,
qaoa_indep_none_10_s16.qasm,qaoa,indep,none,10,16,"[[0, 1], [0, 2], [0, 4], [0, 6], [0, 9], [1, 3], [1, 5], [1, 6], [1, 9], [2, 3], [2, 4], [2, 7], [2, 9], [3, 6], [3, 8], [4, 5], [4, 8], [5, 6], [5, 7], [5, 8], [5, 9], [6, 7], [6, 8], [7, 8], [7, 9], [8, 9]]",10.0,24.0,82.0,52.0,0.5777777777777777,0.3846153846153846,0.6341463414634146,0.2685185185185185,0.6,3.3382185948043106,2.15070767084801,8.409461510179792,0.3969598518006583,1.718496158659116,13.04826678980119,57.59999999999997,2.6106550353552684,6.676437189608621,2.15070767084801,0.0,2.0,2.0,5.366096911559311,0.5777777777777777,2.0,0.44,1.0,6.0,0.5599999999999999,-0.1079545454545467,17.0,8.076923076923077,0.8895830305904178,3.0,2.4,2.854979043331119,0.3333333333333333,1.0,72.0,3.747675273730798,2.118244801104836,28.831466420287583,18.53203099474088,148.6286272534176,10.0,FakeBrisbane,42.0,labeled,0.0045505039276443,0.0045505039276443,0.0070766227428013,10.0,562.0,1257.0,1.0000000000000586,
qaoa_indep_none_10_s17.qasm,qaoa,indep,none,10,17,"[[0, 1], [0, 5], [0, 6], [1, 2], [1, 4], [1, 5], [1, 7], [2, 3], [2, 6], [2, 7], [2, 8], [2, 9], [3, 4], [3, 5], [3, 8], [4, 5], [4, 8], [4, 9], [5, 8], [5, 9], [6, 9]]",10.0,25.0,72.0,42.0,0.4666666666666667,0.5,0.5833333333333334,0.2088888888888888,0.496,1.723052000143122,2.094680558755986,8.142010459979572,0.2116248816692683,2.487054972036556,10.50930512365769,57.60000000000005,2.7703033405599853,3.446104000286244,2.094680558755986,0.0,2.0,2.0,4.661903904990232,0.4666666666666667,2.0,0.4733333333333333,1.0,6.0,1.56,-0.3382352941176461,10.0,9.666666666666666,0.9444075027810312,3.0,2.5,1.4658608428977844,0.36,1.0,62.0,5.979726328551891,2.641488140702612,28.077450122205263,42.73458656184923,151.01232329052402,10.0,FakeBrisbane,42.0,labeled,0.020918665012466,0.020918665012466,0.0331869204489995,10.0,402.0,855.0,1.000000000000039,
qaoa_indep_none_10_s18.qasm,qaoa,indep,none,10,18,"[[0, 3], [0, 4], [0, 8], [0, 9], [1, 2], [1, 3], [1, 4], [1, 5], [1, 6], [2, 3], [2, 4], [2, 5], [2, 6], [2, 7], [2, 8], [2, 9], [3, 5], [3, 6], [3, 7], [3, 9], [4, 5], [4, 6], [4, 9], [5, 6], [5, 7], [5, 9], [6, 7], [6, 8], [7, 9], [8, 9]]",10.0,28.0,90.0,60.0,0.6666666666666666,0.4,0.6666666666666666,0.246031746031746,0.5714285714285714,3.1692893516515808,2.146546722607499,9.290553944182676,0.3411302889679733,1.5242801000038837,14.267056767216635,77.99999999999994,2.1287235202766635,6.3385787033031615,2.146546722607499,0.0,2.0,2.0,6.2941530274156126,0.6666666666666666,2.0,0.6614285714285714,1.0,8.0,1.8,-0.180124223602485,35.0,11.1,0.8486855577264172,3.0,2.8,2.691794037852944,0.2857142857142857,1.0,80.0,3.467321127019011,2.521846837166462,49.37277216012859,18.38202726799887,139.00711080803725,10.0,FakeBrisbane,42.0,labeled,0.0062544855810554,0.0062544855810554,0.0122010736944851,10.0,600.0,1159.0,1.0000000000000604,
qaoa_indep_none_10_s19.qasm,qaoa,indep,none,10,19,"[[0, 3], [0, 6], [1, 2], [1, 3], [1, 5], [1, 6], [1, 9], [2, 4], [2, 7], [2, 8], [2, 9], [3, 4], [3, 6], [3, 7], [3, 9], [4, 5], [4, 8], [4, 9], [5, 6], [5, 9], [6, 7], [6, 8], [6, 9], [8, 9]]",10.0,23.0,78.0,48.0,0.5333333333333333,0.3958333333333333,0.6153846153846154,0.2657004830917874,0.591304347826087,1.7953602984191883,2.1015150624171524,8.51956514228532,0.2107337954971718,2.153212181881184,11.774250728324487,71.60000000000001,2.557915893615872,3.590720596838377,2.1015150624171524,0.0,2.0,2.0,5.266053232297198,0.5333333333333333,3.0,0.5519047619047619,1.0,7.0,2.36,-0.3553431798436123,17.0,8.666666666666666,0.9110915840665272,3.0,2.3,1.7811254236343526,0.2608695652173913,1.0,68.0,3.968853022154829,3.555357750678125,31.039438723293305,28.392363046774545,138.37192832574493,10.0,FakeBrisbane,42.0,labeled,0.0121531860728928,0.0121531860728928,0.0350170815031722,10.0,456.0,1017.0,1.0000000000000455,
qaoa_indep_none_10_s2.qasm,qaoa,indep,none,10,2,"[[0, 5], [0, 9], [1, 2], [1, 4], [1, 6], [1, 9], [2, 4], [2, 6], [2, 7], [2, 8], [3, 4], [3, 5], [4, 5], [4, 6], [4, 7], [4, 8], [5, 6], [6, 7], [6, 8], [6, 9], [8, 9]]",10.0,24.0,72.0,42.0,0.4666666666666667,0.4761904761904761,0.5833333333333334,0.2222222222222222,0.5166666666666667,1.4840036916262915,2.0632383286017983,8.228408597407116,0.1803512397395921,2.7085493827160487,10.162770150466212,69.60000000000005,2.6382459739123973,2.968007383252583,2.0632383286017983,0.0,2.0,2.0,4.899759600702814,0.4666666666666667,3.0,0.5604761904761905,1.0,7.0,2.76,-0.2254196642685847,14.0,9.333333333333334,0.9444075027810312,3.0,2.4,1.3141275484449852,0.2916666666666667,1.0,62.0,4.992093712815903,3.873399728760175,43.06814926823251,39.92422509629544,107.17897541200452,10.0,FakeBrisbane,42.0,labeled,0.0244453029383215,0.0244453029383215,0.0367252318204001,10.0,384.0,833.0,1.0000000000000338,
qaoa_indep_none_10_s20.qasm,qaoa,indep,none,10,20,"[[0, 4], [0, 7], [1, 4], [1, 5], [1, 6], [1, 7], [1, 8], [2, 4], [2, 6], [3, 4], [3, 6], [3, 8], [4, 5], [4, 6], [4, 9], [5, 6], [5, 7], [6, 7], [6, 8], [6, 9]]",10.0,25.0,70.0,40.0,0.4444444444444444,0.525,0.5714285714285714,0.1999999999999999,0.48,1.5973860644417022,2.0260629369090326,9.067127502363345,0.1761733320751631,2.909062789978349,9.467460138845322,79.99999999999997,2.5590743031565677,3.1947721288834043,2.0260629369090326,0.0,2.0,2.0,4.795957900227644,0.4444444444444444,3.0,0.590952380952381,1.0,8.0,4.0,-0.4946236559139784,12.0,9.7,0.9556998911125344,3.0,2.5,0.9498087848794124,0.36,1.0,60.0,4.25136813554032,2.1779768506716857,20.220107590677973,22.817714185949324,146.63641889452424,10.0,FakeBrisbane,42.0,labeled,0.0252685187444481,0.0252685187444481,0.0390434358223523,10.0,358.0,773.0,1.0000000000000315,
